uid,play_count,active_duration_s,churn,mean_score,sd_score,best_score,worst_score,best_score_index,best_sub_mean_count,best_sub_mean_ratio,consecutive_play_ratio,median_gap,avg_queue_duration,failure_count,failure_ratio,purchase_count,highest_price,recency_last_purchase,purchase_rate
DCD314D1BF6514BF34553FF0E788780E66C18B31,3,72802.0,1,1287.0,18.0,1305.0,1269.0,1.0,9.0,0.013986013986013986,0.0,36401.0,31952546.875,0,0.0,8,488.0,359198,2.6666666666666665
E448610A97C42A2E5507500874B4A823265390C5,11,402577.0,1,958.1666666666666,413.00016814632033,1312.0,134.0,0.2,58.97222222222223,0.36928161419377287,0.4,29392.5,41153.846153846156,1,0.09090909090909091,1,400.0,373215,0.09090909090909091
A179167895A909AC4D362ECF4B08014E97BFECA8,9,431710.0,0,922.25,302.4627043124491,1363.0,524.0,0.0,110.1875,0.4779072919490377,0.625,0.0,30312.5,0,0.0,7,488.0,178944,0.7777777777777778
B011F9D89DDB6C10EF95D1C481C51BA0BB33F716,10,339588.0,1,810.3333333333334,464.5810538060668,1359.0,171.0,0.6,91.44444444444444,0.6770876182640888,0.4444444444444444,18815.0,22333.333333333332,2,0.2,11,608.0,92412,1.1
77C455A2EEA630EA276CD9D3FA7583F181D9F14B,8,428266.0,1,1111.4,262.83576621152605,1368.0,667.0,0.5,51.31999999999998,0.23087997120748596,0.42857142857142855,41242.0,26500.0,0,0.0,12,760.0,199719,1.5
2960840D7FAC895066F8E6D361A27FED101E8955,2,58442.0,1,555.0,314.0,869.0,241.0,0.0,157.0,0.5657657657657658,0.0,58442.0,20250.0,1,0.5,0,0.0,432000,0.0
30AE3FF2817C8912404795189EE6A52E01AFCAEA,8,352517.0,0,1035.4,384.095092392496,1389.0,377.0,0.75,70.71999999999998,0.3415105273324318,0.42857142857142855,58062.0,22060.60606060606,1,0.125,8,488.0,276595,1.0
13933CDBCBCD3AA4B92D459238AEEB946155C1EA,6,230238.0,1,1216.8,141.32006227001173,1305.0,936.0,0.25,17.640000000000008,0.07248520710059175,0.4,67285.0,8179066.666666667,0,0.0,5,608.0,201762,0.8333333333333334
CACFF7C9086AF1341497B3BB43A5143E6F1D046D,4,276514.0,0,1186.3333333333333,97.21911106133174,1303.0,1065.0,0.5,38.888888888888914,0.09834223096375394,0.0,101724.0,53251.908396946565,0,0.0,9,440.0,97211,2.25
64EE1EA536DFC26A8BA13672152F336521F1C3A0,6,331897.0,0,1186.75,246.20151807005578,1404.0,769.0,1.0,54.3125,0.1830629871497788,0.2,50463.0,63533.333333333336,0,0.0,8,544.0,100103,1.3333333333333333
70FFCABCA561E3CCAF5F8B7013725C3626AA43C5,9,145321.0,1,379.8888888888889,191.29293676014538,869.0,267.0,0.25,54.34567901234568,1.287510968119333,0.75,0.0,118308200.0,0,0.0,0,0.0,432000,0.0
DDA588B9BC3273D33F5FEE8B9A3642FC48D4BC1A,7,424127.0,0,549.5,514.5821120093468,1196.0,0.0,0.3333333333333333,161.625,1.1765241128298454,0.5,58932.5,19058.823529411766,2,0.2857142857142857,10,680.0,135839,1.4285714285714286
325C320178FA9813539888F834EC781D69254F62,3,87337.0,1,885.5,16.5,902.0,869.0,1.0,8.25,0.018633540372670808,0.0,43668.5,13387166.666666666,0,0.0,1,400.0,344663,0.3333333333333333
